userID	movieID	tagID	timestamp
728	26	1320	1188393276000
728	419	14146	1188393112000
728	2409	3	1188393092000
728	2409	226	1188393092000
728	2409	14143	1188393092000
728	2412	3	1188393260000
728	2412	226	1188393259000
728	2863	328	1188393130000
728	3668	1320	1188393323000
728	3979	4861	1188393354000
728	6016	69	1188393025000
728	6016	623	1188393025000
728	6016	10859	1188393025000
728	8361	535	1188393253000
728	8957	14145	1188393307000
728	41569	8191	1188393237000
728	41569	14144	1188393237000
728	45722	59	1188393217000
728	45722	136	1188393217000
732	4187	6255	1162451420000
783	3623	3014	1162489008000
788	3617	1511	1188405080000
788	3617	8629	1188405080000
788	3617	14662	1188405080000
788	3617	14673	1188405080000
788	3916	916	1188405028000
788	3916	13840	1188405028000
788	3916	14665	1188405028000
788	3916	14674	1188405028000
788	3916	14675	1188405028000
788	4270	459	1188405031000
788	4270	914	1188405031000
788	5414	5707	1188411155000
788	5414	11998	1188411155000
788	5414	14656	1188411155000
788	5414	14669	1188411155000
788	5955	1010	1188406700000
788	5955	7803	1188406599000
788	5955	14664	1188406651000
788	5955	14665	1188406589000
788	5955	14668	1188406689000
788	5955	14671	1188406618000
788	5955	14679	1188406558000
788	6010	12299	1188411668000
788	6010	14663	1188411667000
788	6010	14672	1188411667000
788	6010	14677	1188411667000
788	8622	14659	1188404870000
788	42418	498	1188406940000
788	42418	971	1188406829000
788	42418	1622	1188406845000
788	42418	2100	1188407015000
788	42418	12103	1188406914000
788	42418	14652	1188406951000
788	42418	14657	1188406886000
788	42418	14658	1188406894000
788	42418	14661	1188406839000
788	42418	14666	1188406986000
788	43419	12115	1188411304000
788	43419	14653	1188411304000
788	43419	14676	1188411304000
788	53953	2566	1188405385000
788	53953	14660	1188405370000
788	53953	14667	1188405398000
894	296	312	1221724106000
922	508	219	1188501964000
922	508	554	1188501972000
922	1091	7	1188501798000
922	1091	55	1188501798000
922	6373	55	1188501716000
937	10	485	1162592605000
1017	2947	485	1188558149000
1017	2947	7444	1188558149000
1017	4246	415	1188558147000
1017	4246	7815	1188558147000
1017	4310	169	1188558244000
1017	32587	16043	1188558192000
1035	6934	3020	1188567964000
1035	6934	7167	1188567964000
1035	32587	312	1188567987000
1035	32587	4635	1188567987000
1047	3424	2871	1172792966000
1117	50	502	1162676282000
1117	508	554	1162676213000
1117	508	2629	1162676215000
1117	930	330	1162676415000
1117	1225	328	1162676221000
1117	1225	633	1162676226000
1117	4979	752	1162676377000
1117	38886	752	1162676346000
1117	46578	1460	1162676268000
1117	46578	1738	1162676266000
1118	4011	578	1215629943000
1118	4011	754	1215629946000
1118	4963	104	1215630238000
1118	56788	710	1215630901000
1118	57669	8561	1215630361000
1122	837	672	1188595680000
1122	3466	605	1208311559000
1122	3466	1472	1208311565000
1122	3466	12361	1208311584000
1122	5225	2848	1188595809000
1160	59900	4861	1219062906000
1164	2858	1582	1208577379000
1164	8014	2244	1207716527000
1164	8014	11086	1207716507000
1164	46578	396	1207717396000
1164	46578	1782	1207717389000
1164	46578	4212	1207717435000
1164	46578	5323	1207717402000
1164	46578	15528	1207717411000
1174	44399	25	1166347075000
1174	44399	1472	1166347081000
1198	3717	14984	1188650586000
1224	349	1852	1184540975000
1224	762	14104	1184540748000
1224	1101	14101	1140314627000
1224	1374	2990	1211306945000
1224	1376	14106	1140385538000
1224	1385	14099	1140313826000
1224	1610	1852	1184540856000
1224	1610	14101	1140358170000
1224	1610	14103	1140358017000
1224	1610	14107	1140358407000
1224	2561	14102	1230610911000
1224	2948	2990	1211307061000
1224	3256	1852	1184540929000
1224	4814	14102	1230611042000
1224	4958	14100	1166099643000
1224	5033	778	1205253916000
1224	5400	1852	1184540876000
1224	5418	6170	1186200826000
1224	8337	14098	1140314220000
1224	8665	6170	1186200768000
1224	8689	14102	1230610838000
1224	8772	778	1220330181000
1224	36517	778	1205253959000
1224	44949	14104	1184540710000
1224	54286	6170	1186201031000
1225	1132	399	1188660701000
1225	1132	1911	1188660701000
1225	1209	14095	1188660771000
1225	1729	14096	1188660216000
1225	2662	14097	1188660533000
1225	2947	618	1188660232000
1267	2872	1942	1188674033000
1278	46850	13825	1182421411000
1278	51662	13826	1177281258000
1282	14	13733	1188683467000
1282	261	13746	1188683073000
1282	372	10574	1188683353000
1282	914	13732	1188683203000
1282	1120	13742	1188683261000
1282	1179	53	1188683404000
1282	1179	2939	1188683404000
1282	1188	13731	1188683368000
1282	1242	13749	1188682969000
1282	1267	13745	1188683190000
1282	1302	13734	1188682950000
1282	1377	13747	1188682918000
1282	1729	13736	1188683055000
1282	1747	13513	1188683096000
1282	1953	5893	1188683307000
1282	1953	13738	1188683307000
1282	2336	7675	1188683216000
1282	2424	13739	1188683141000
1282	2701	13730	1188683123000
1282	2947	5373	1188683020000
1282	3081	13735	1188682988000
1282	3101	13743	1188682930000
1282	3785	13744	1188683487000
1282	3911	13741	1188683162000
1282	6934	13740	1188683436000
1355	14	1188	1188726619000
1355	1120	2707	1188726379000
1355	1179	1558	1188726568000
1355	1179	9886	1188726568000
1355	1231	11019	1188726518000
1355	1339	1287	1188726184000
1355	1953	53	1188726433000
1355	1953	538	1188726433000
1355	1953	2733	1188726433000
1355	1994	57	1188726458000
1355	1994	2753	1188726458000
1355	2080	413	1188726335000
1355	2080	900	1188726335000
1355	3785	944	1188726641000
1355	32587	53	1188726663000
1355	32587	449	1188726663000
1392	7147	337	1162768043000
1392	8950	208	1166410703000
1392	8950	252	1166410717000
1392	8950	611	1166410707000
1392	8950	699	1166410695000
1436	247	2742	1188751580000
1436	838	9889	1188751483000
1436	1953	9890	1188751502000
1436	1994	1595	1188751594000
1436	2391	880	1188751708000
1436	2478	55	1188751765000
1436	3967	2742	1188751746000
1436	4310	8182	1188751718000
1436	4447	55	1188751677000
1436	4848	99	1188751710000
1436	6378	74	1188751668000
1496	293	634	1188774484000
1496	293	1541	1188774487000
1496	54286	110	1188774515000
1496	54286	634	1188774519000
1496	54286	6170	1188774524000
1496	54286	8321	1188774517000
1504	468	4577	1188780296000
1504	468	7834	1188780296000
1504	3248	871	1188780695000
1504	3786	34	1188822793000
1504	5377	1255	1188780349000
1504	5377	7835	1188780349000
1504	30816	1065	1188781065000
1510	26	1320	1165112079000
1510	1411	1320	1165112095000
1510	3409	2572	1164942916000
1510	3598	1320	1165112047000
1510	3723	1320	1165112091000
1510	4745	1061	1165112115000
1510	4745	1320	1165112109000
1510	6058	2572	1164942923000
1510	43679	2572	1164942933000
1510	43679	7817	1164942929000
1547	49272	525	1164927822000
1600	55908	622	1215825120000
1600	59594	7	1215825150000
1600	59594	729	1215825148000
1632	342	6633	1157952700000
1632	2357	2743	1155093834000
1632	2959	6631	1193121638000
1632	4878	6633	1157952563000
1632	6016	2743	1155093860000
1632	7297	6633	1157952626000
1632	7382	6632	1217306758000
1632	7773	6633	1157952605000
1632	8376	6633	1157952714000
1632	33896	6633	1170915214000
1632	34072	6633	1157952570000
1632	34542	6633	1157952621000
1632	36527	6633	1157952706000
1632	38061	6633	1155094397000
1632	38886	6633	1155094384000
1632	39183	6633	1157952617000
1632	40278	6629	1185856776000
1632	40583	6633	1157952584000
1632	41716	6633	1157952650000
1632	42718	6633	1157952365000
1632	43460	6633	1157952638000
1632	44191	6633	1157952680000
1632	44195	6633	1157952590000
1632	44199	6633	1157952689000
1632	44709	6633	1157952658000
1632	45186	6633	1157952695000
1632	45447	6631	1175997917000
1632	45499	6633	1157952632000
1632	46530	6633	1155093924000
1632	46578	6633	1157952453000
1632	46948	6633	1155093941000
1632	46976	6631	1180305959000
1632	47629	6631	1178064165000
1632	48082	6631	1175997953000
1632	48774	6631	1175998111000
1632	49272	6631	1175998002000
1632	49312	6631	1196048667000
1632	49347	6631	1184471938000
1632	51084	6631	1179884409000
1632	51662	6631	1175997937000
1632	52885	6631	1199070572000
1632	53000	6631	1179021306000
1632	53322	6631	1186953242000
1632	53894	6631	1183432265000
1632	55276	6630	1208631760000
1632	55820	6631	1196048709000
1652	1590	838	1188883426000
1663	546	1500	1188884784000
1663	546	2206	1188884784000
1663	546	5372	1188884784000
1663	1091	1480	1188884851000
1663	2125	1222	1188884721000
1663	2126	418	1188884903000
1663	2137	1809	1188884719000
1663	2137	6660	1188884719000
1663	2384	1876	1188884802000
1663	3263	1480	1188884784000
1663	4015	55	1188884992000
1663	4015	4725	1188884992000
1663	4343	119	1188885088000
1663	4343	1803	1188885088000
1663	4343	6231	1188885088000
1663	5064	459	1188884952000
1663	5064	647	1188884952000
1663	5064	6661	1188884952000
1663	5528	506	1188885112000
1663	5528	699	1188885112000
1663	5528	742	1188885112000
1663	35836	7	1188885050000
1663	35836	647	1188885050000
1713	5620	647	1190292504000
1713	5620	1729	1190292504000
1713	5620	4160	1190292503000
1713	5620	4162	1190292504000
1713	6885	1239	1190291379000
1713	6885	4161	1190291416000
1713	6885	4163	1190291400000
1724	2967	4079	1198167781000
1724	31804	892	1141606315000
1724	51709	4078	1202773049000
1728	8371	4077	1219309894000
1751	11	892	1137528929000
1751	17	292	1137528190000
1751	18	2241	1137527324000
1751	29	4856	1137525564000
1751	32	1304	1137524990000
1751	39	1450	1137525570000
1751	52	61	1137525587000
1751	74	892	1137527667000
1751	104	4861	1137528166000
1751	215	892	1137528149000
1751	235	337	1137527854000
1751	260	4616	1137524728000
1751	296	2241	1137524524000
1751	348	61	1137525611000
1751	364	900	1137525637000
1751	480	4858	1137526625000
1751	508	4855	1137525653000
1751	509	892	1137527356000
1751	524	196	1137526683000
1751	527	4858	1137524951000
1751	539	892	1137528210000
1751	587	892	1137527326000
1751	588	900	1137525602000
1751	592	186	1137528991000
1751	593	4855	1137524969000
1751	595	900	1137525606000
1751	597	892	1137526678000
1751	903	1123	1137524993000
1751	904	1123	1137524558000
1751	908	1123	1137524925000
1751	919	605	1137524995000
1751	928	1123	1137524937000
1751	930	1123	1137524928000
1751	931	1123	1137526705000
1751	953	605	1137524921000
1751	965	1123	1137525676000
1751	1035	605	1137524983000
1751	1073	605	1137525737000
1751	1077	61	1137524978000
1751	1078	61	1137526658000
1751	1080	1304	1137525715000
1751	1097	4858	1137525696000
1751	1101	892	1137529009000
1751	1131	1176	1137528235000
1751	1132	1176	1137528241000
1751	1136	1304	1137525151000
1751	1172	427	1137527892000
1751	1175	4856	1137525141000
1751	1196	4616	1137524717000
1751	1198	4616	1137524700000
1751	1199	1304	1137524685000
1751	1204	605	1137525707000
1751	1207	605	1137524823000
1751	1210	4616	1137526742000
1751	1211	4862	1137527907000
1751	1219	1123	1137525157000
1751	1233	4862	1137527885000
1751	1234	605	1137525163000
1751	1237	4863	1137528319000
1751	1249	1176	1137528272000
1751	1250	605	1137524808000
1751	1252	605	1137525748000
1751	1259	189	1137528324000
1751	1262	605	1137524814000
1751	1267	605	1137524788000
1751	1274	740	1137527516000
1751	1276	605	1137525134000
1751	1278	1452	1137527948000
1751	1282	900	1137525755000
1751	1288	4857	1137526750000
1751	1291	4616	1137525779000
1751	1300	4863	1137528301000
1751	1302	196	1137528275000
1751	1306	4862	1137529046000
1751	1307	892	1137527941000
1751	1345	189	1137528345000
1751	1387	4858	1137525816000
1751	1393	892	1137529068000
1751	1449	4857	1137526804000
1751	1513	1450	1137525826000
1751	1537	740	1137525226000
1751	1569	892	1137526794000
1751	1635	292	1137529319000
1751	1673	777	1137528338000
1751	1690	4856	1137527403000
1751	1721	892	1137528411000
1751	1777	4861	1137528415000
1751	1884	1304	1137525858000
1751	1954	605	1137525195000
1751	1968	1450	1137525849000
1751	2028	4858	1137525202000
1751	2065	61	1137525185000
1751	2085	900	1137526852000
1751	2100	892	1137528406000
1751	2115	4616	1137525867000
1751	2118	189	1137528441000
1751	2133	1450	1137526827000
1751	2134	1450	1137526861000
1751	2136	4859	1137527929000
1751	2144	1450	1137525945000
1751	2146	1450	1137526857000
1751	2174	337	1137528429000
1751	2176	1123	1150493812000
1751	2178	1123	1137525924000
1751	2181	1123	1137526843000
1751	2183	1123	1137525934000
1751	2184	1123	1137529987000
1751	2186	1123	1137525236000
1751	2202	1123	1137525928000
1751	2203	1123	1137525208000
1751	2204	1123	1150493893000
1751	2205	1123	1137526848000
1751	2245	892	1137529111000
1751	2247	4855	1137525939000
1751	2291	337	1137528447000
1751	2301	1452	1137529313000
1751	2324	427	1137529372000
1751	2335	4861	1137529147000
1751	2363	740	1137526880000
1751	2365	740	1137529127000
1751	2395	23	1137527993000
1751	2409	196	1137529133000
1751	2410	196	1137528489000
1751	2411	196	1137529378000
1751	2572	1450	1137527383000
1751	2628	4616	1137526898000
1751	2640	186	1137526901000
1751	2706	1450	1137525316000
1751	2797	892	1137528541000
1751	2915	1450	1137526013000
1751	2918	1450	1137527416000
1751	2942	892	1137527533000
1751	2949	485	1137525994000
1751	2952	777	1137528548000
1751	2968	1304	1137525366000
1751	3000	1133	1137525352000
1751	3083	2977	1137528534000
1751	3098	196	1137528613000
1751	3108	1304	1137526034000
1751	3160	777	1137527976000
1751	3210	1450	1137525412000
1751	3252	892	1137527445000
1751	3255	196	1137526947000
1751	3359	196	1137528595000
1751	3360	196	1137526943000
1751	3363	4616	1137524763000
1751	3408	892	1137528599000
1751	3418	892	1137528063000
1751	3421	605	1137524841000
1751	3471	4858	1137526928000
1751	3552	1450	1137526068000
1751	3633	485	1137526092000
1751	3635	485	1137529740000
1751	3638	485	1137527493000
1751	3671	1452	1137528638000
1751	3688	1450	1137526957000
1751	3793	186	1137528674000
1751	3812	61	1137526079000
1751	3911	4857	1137525403000
1751	3916	196	1137526967000
1751	3996	292	1137528657000
1751	4014	1176	1137528648000
1751	4025	892	1137527488000
1751	4103	4858	1137527526000
1751	4220	196	1137528720000
1751	4246	892	1137526125000
1751	4322	196	1137528698000
1751	4410	4855	1137529529000
1751	4447	892	1137527003000
1751	4467	1304	1137526116000
1751	4623	196	1137527012000
1751	4718	1450	1137526978000
1751	4902	2977	1137528689000
1751	4973	4856	1137524756000
1751	4979	23	1137528790000
1751	4992	892	1137527478000
1751	5066	892	1137527624000
1751	5139	196	1137528747000
1751	5225	4860	1137529183000
1751	5267	196	1137528784000
1751	5299	892	1137527064000
1751	5349	186	1137528104000
1751	5378	4616	1137526200000
1751	5444	900	1137527048000
1751	5618	1133	1137524872000
1751	5620	892	1137527089000
1751	5639	740	1137528763000
1751	5673	777	1137528094000
1751	5690	740	1137527813000
1751	5796	485	1137529837000
1751	5872	485	1137529769000
1751	5942	892	1137527653000
1751	5971	1133	1137524463000
1751	5992	892	1137528820000
1751	6104	1304	1137527055000
1751	6125	1304	1137527159000
1751	6163	1176	1137528814000
1751	6250	189	1137527609000
1751	6296	4857	1137525489000
1751	6333	186	1137528852000
1751	6350	1133	1137525453000
1751	6534	186	1137527615000
1751	6586	1450	1137527460000
1751	6643	740	1137528845000
1751	6773	1176	1137528850000
1751	6807	1304	1137526223000
1751	6874	2241	1137525476000
1751	6985	1176	1137528832000
1751	6993	61	1137527123000
1751	7099	1133	1137526486000
1751	7173	892	1137527567000
1751	7346	1450	1137527184000
1751	7373	186	1137527205000
1751	7438	2241	1137525481000
1751	7485	740	1137527189000
1751	8197	1176	1137528874000
1751	8529	4858	1137527230000
1751	8607	740	1137526502000
1751	8636	186	1137528887000
1751	8986	4859	1137527569000
1751	8988	4859	1137526535000
1751	8994	4859	1137799649000
1751	26662	1133	1137525527000
1751	26776	1133	1137525541000
1751	27721	4856	1137526598000
1751	27731	740	1137526519000
1751	30793	337	1137527597000
1751	30810	23	1137526576000
1751	31079	740	1137529274000
1751	32587	186	1137527828000
1751	33493	4616	1137526592000
1751	33794	186	1138654376000
1751	36401	1304	1141063429000
1860	34198	1136	1164900719000
1910	370	16396	1162911074000
1915	1298	1066	1189005559000
1915	2116	146	1189005592000
1915	2116	459	1189005592000
1915	2313	610	1189005547000
1915	2976	2323	1189005654000
1915	5064	2323	1189005663000
1915	6870	27	1189005549000
1988	5218	896	1137366026000
1988	5218	900	1137366026000
2039	3897	8030	1162941073000
2053	110	5153	1166289565000
2102	236	574	1143046717000
2102	49130	573	1184537004000
2102	50792	575	1184536965000
2108	380	74	1162969147000
2108	858	247	1162970779000
2136	8360	465	1162981781000
2200	1094	4102	1163001556000
2204	372	4087	1190928420000
2204	500	488	1188850625000
2204	3986	4088	1190928500000
2204	32587	4086	1188850868000
2204	45722	136	1188851637000
2218	1199	4165	1163220043000
2218	2968	1304	1163220138000
2218	2968	4165	1163220039000
2218	4467	4165	1163220065000
2218	4911	1304	1163220167000
2218	5909	4164	1163219591000
2218	47465	1304	1163220186000
